Course ID,Course Name,Course Description,Course Difficulty Level,Course Requirements,Section ID,Section Name,Section Description,Section Difficulty Level,Subsection ID,Subsection Name,Subsection Description,Subsection Difficulty Level,Exercise ID,Exercise Number,Exercise Question Type,Exercise Tags,Exercise Description,Exercise Draw By Skills,Exercise Draw By Tag,Exercise Editing Allowed,Exercise Help,Exercise Instant Feedback,Exercise Moving Allowed,Exercise Number to Draw,Exercise Passing Criterium,Exercise Save Seed,Exercise Seed,Exercise Shuffled,Exercise Text Before Start,Exercise Text After End,Exercise Timed Limit,Exercise Timed Type,Exercise Skills,Exercise Repeatable,Question ID,Question,Question Type,Question Tags,Question Choices,Question Shuffle Options,Question Shuffle Answers,Question Num Eval,Question Correct Answer,Question Correct,Question Incorrect,Question Feedback,Question Skills,Question Description
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,40 – 7.667 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,32.333,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,84 – 7.075 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,76.925,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,41 – 1.078 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,39.922,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,53 – 4.245 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,48.755,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,80 – 9.939 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,70.061,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,91 – 1.624 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,89.376,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,99 – 1.713 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,97.287,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,36 – 9.805 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,26.195,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,57 – 1.679 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,55.321,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,49 – 6.783 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,42.217,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,87.86 – 62 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,25.86,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,67.25 – 46 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,21.25,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,77.36 – 41 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,36.36,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,68.12 – 35 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,33.12,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,47.65 – 38 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,9.65,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,32.48 – 18 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,14.48,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,36.54 – 29 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,7.54,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,63.45 – 17 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,46.45,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Aftrekken,,2,,3,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",TRUE,,47.98 – 18 = <ans>,FITBT,"{""FR"", ""KK"", ""mns""}",,,,TRUE,29.98,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - aftrekken"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,6.3 × 2 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,12.6,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,3.7 × 7 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,25.9,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,7.1 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,35.5,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,9.3 × 2 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,18.6,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,1.6 × 8 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,12.8,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,8.6 × 6 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,51.6,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,8.2 × 9 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,73.8,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,0.6 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,3,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,5.4 × 3 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,16.2,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,5.9 × 4 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,23.6,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,9.4 × 3 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,28.2,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,5.6 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,28,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,32.9 × 9 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,296.1,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,75.8 × 3 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,227.4,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,24.7 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,123.5,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,32.2 × 6 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,193.2,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,24.4 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,122,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,19.2 × 3 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,57.6,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,82.4 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,412,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,44.4 × 7 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,310.8,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,28.7 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,143.5,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,45.1 × 2 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,90.2,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,83.2 × 8 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,665.6,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,63.3 × 6 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,379.8,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,3.27 × 2 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,6.54,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,8.95 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,44.75,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,2.38 × 3 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,7.14,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,8.24 × 2 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,16.48,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,4.44 × 7 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,31.08,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
,Foutloos Rekenen (Penn v.01),,4,,,Recepten: Kommagetallen,,3,,Vermenigvuldigen,,3,,1,,,,TRUE,,,,,,8,5,,,,,,,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",TRUE,,2.87 × 5 = <ans>,FITBT,"{""FR"", ""KK"", ""tms""}",,,,TRUE,14.35,Goed zo!,Dat is niet goed. Controleer je stappen.,,"[{""skill"": ""KK - vermenigvuldigen"", ""subskills"": [""recept""]}]",Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.
