course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Arithmetic,1,Natural Number,2,Subtraction,2,true,"376549555161308","{""-"", ""tables""}","tms_tbl_1107","FITBT","","18 - 11 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"828967246892078","{""-"", ""tables""}","tms_tbl_1108","FITBT","","19 - 11 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"512726535918604","{""-"", ""tables""}","tms_tbl_1109","FITBT","","20 - 11 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"363611877714154","{""-"", ""tables""}","tms_tbl_1110","FITBT","","21 - 11 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"909651024364239","{""-"", ""tables""}","tms_tbl_1111","FITBT","","22 - 11 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"851131779299731","{""-"", ""tables""}","tms_tbl_1112","FITBT","","23 - 11 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"061736590535109","{""-"", ""tables""}","tms_tbl_1113","FITBT","","24 - 11 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"062907514240290","{""-"", ""tables""}","tms_tbl_1114","FITBT","","25 - 11 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"587746949493664","{""-"", ""tables""}","tms_tbl_1115","FITBT","","26 - 11 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"692186131415702","{""-"", ""tables""}","tms_tbl_1116","FITBT","","27 - 11 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"518791810866097","{""-"", ""tables""}","tms_tbl_1117","FITBT","","28 - 11 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"967578593089206","{""-"", ""tables""}","tms_tbl_1118","FITBT","","29 - 11 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"174250232838515","{""-"", ""tables""}","tms_tbl_1119","FITBT","","30 - 11 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"242793231528067","{""-"", ""tables""}","tms_tbl_1120","FITBT","","31 - 11 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"013992734470604","{""-"", ""tables""}","tms_tbl_1200","FITBT","","12 - 12 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"039238959458797","{""-"", ""tables""}","tms_tbl_1201","FITBT","","13 - 12 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"743663144901186","{""-"", ""tables""}","tms_tbl_1202","FITBT","","14 - 12 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"603844526527412","{""-"", ""tables""}","tms_tbl_1203","FITBT","","15 - 12 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"362102892550601","{""-"", ""tables""}","tms_tbl_1204","FITBT","","16 - 12 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"890797662132640","{""-"", ""tables""}","tms_tbl_1205","FITBT","","17 - 12 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"230131854056100","{""-"", ""tables""}","tms_tbl_1206","FITBT","","18 - 12 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"387505780045315","{""-"", ""tables""}","tms_tbl_1207","FITBT","","19 - 12 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"222011250955241","{""-"", ""tables""}","tms_tbl_1208","FITBT","","20 - 12 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"434378356217095","{""-"", ""tables""}","tms_tbl_1209","FITBT","","21 - 12 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"460712869906331","{""-"", ""tables""}","tms_tbl_1210","FITBT","","22 - 12 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"329101749696960","{""-"", ""tables""}","tms_tbl_1211","FITBT","","23 - 12 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"513294558786190","{""-"", ""tables""}","tms_tbl_1212","FITBT","","24 - 12 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"249533210021163","{""-"", ""tables""}","tms_tbl_1213","FITBT","","25 - 12 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"061074222812837","{""-"", ""tables""}","tms_tbl_1214","FITBT","","26 - 12 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"523288049050422","{""-"", ""tables""}","tms_tbl_1215","FITBT","","27 - 12 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"357278559217534","{""-"", ""tables""}","tms_tbl_1216","FITBT","","28 - 12 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"206869930872995","{""-"", ""tables""}","tms_tbl_1217","FITBT","","29 - 12 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"825140653583214","{""-"", ""tables""}","tms_tbl_1218","FITBT","","30 - 12 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"307903606753953","{""-"", ""tables""}","tms_tbl_1219","FITBT","","31 - 12 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"619037554216486","{""-"", ""tables""}","tms_tbl_1220","FITBT","","32 - 12 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"907154026439023","{""-"", ""tables""}","tms_tbl_1300","FITBT","","13 - 13 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"759266783356608","{""-"", ""tables""}","tms_tbl_1301","FITBT","","14 - 13 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"734720853045127","{""-"", ""tables""}","tms_tbl_1302","FITBT","","15 - 13 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"557570698728408","{""-"", ""tables""}","tms_tbl_1303","FITBT","","16 - 13 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"207290167255229","{""-"", ""tables""}","tms_tbl_1304","FITBT","","17 - 13 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"298344624456275","{""-"", ""tables""}","tms_tbl_1305","FITBT","","18 - 13 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"056774550911200","{""-"", ""tables""}","tms_tbl_1306","FITBT","","19 - 13 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"100273506335715","{""-"", ""tables""}","tms_tbl_1307","FITBT","","20 - 13 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"084249949411421","{""-"", ""tables""}","tms_tbl_1308","FITBT","","21 - 13 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"110040988752135","{""-"", ""tables""}","tms_tbl_1309","FITBT","","22 - 13 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"574797617324421","{""-"", ""tables""}","tms_tbl_1310","FITBT","","23 - 13 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"370355250552044","{""-"", ""tables""}","tms_tbl_1311","FITBT","","24 - 13 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"884838701539034","{""-"", ""tables""}","tms_tbl_1312","FITBT","","25 - 13 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"513343890403744","{""-"", ""tables""}","tms_tbl_1313","FITBT","","26 - 13 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"877681719656328","{""-"", ""tables""}","tms_tbl_1314","FITBT","","27 - 13 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"489065576751435","{""-"", ""tables""}","tms_tbl_1315","FITBT","","28 - 13 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"331703947591948","{""-"", ""tables""}","tms_tbl_1316","FITBT","","29 - 13 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"951940665908669","{""-"", ""tables""}","tms_tbl_1317","FITBT","","30 - 13 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"618379276268874","{""-"", ""tables""}","tms_tbl_1318","FITBT","","31 - 13 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"113861874839728","{""-"", ""tables""}","tms_tbl_1319","FITBT","","32 - 13 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"111090034863019","{""-"", ""tables""}","tms_tbl_1320","FITBT","","33 - 13 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"854948072529352","{""-"", ""tables""}","tms_tbl_1400","FITBT","","14 - 14 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"931994711230911","{""-"", ""tables""}","tms_tbl_1401","FITBT","","15 - 14 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"856135063630552","{""-"", ""tables""}","tms_tbl_1402","FITBT","","16 - 14 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"640209711583984","{""-"", ""tables""}","tms_tbl_1403","FITBT","","17 - 14 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"153235562854589","{""-"", ""tables""}","tms_tbl_1404","FITBT","","18 - 14 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"593198182042358","{""-"", ""tables""}","tms_tbl_1405","FITBT","","19 - 14 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"924137230876895","{""-"", ""tables""}","tms_tbl_1406","FITBT","","20 - 14 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"776565524997195","{""-"", ""tables""}","tms_tbl_1407","FITBT","","21 - 14 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"479920251843635","{""-"", ""tables""}","tms_tbl_1408","FITBT","","22 - 14 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"994109179754194","{""-"", ""tables""}","tms_tbl_1409","FITBT","","23 - 14 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"650178132044635","{""-"", ""tables""}","tms_tbl_1410","FITBT","","24 - 14 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"424331057220677","{""-"", ""tables""}","tms_tbl_1411","FITBT","","25 - 14 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"002900970512793","{""-"", ""tables""}","tms_tbl_1412","FITBT","","26 - 14 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"113620720365449","{""-"", ""tables""}","tms_tbl_1413","FITBT","","27 - 14 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"725288176509255","{""-"", ""tables""}","tms_tbl_1414","FITBT","","28 - 14 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"624737263553745","{""-"", ""tables""}","tms_tbl_1415","FITBT","","29 - 14 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"645045784146373","{""-"", ""tables""}","tms_tbl_1416","FITBT","","30 - 14 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"906102296801775","{""-"", ""tables""}","tms_tbl_1417","FITBT","","31 - 14 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"878322370980626","{""-"", ""tables""}","tms_tbl_1418","FITBT","","32 - 14 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"733431922142595","{""-"", ""tables""}","tms_tbl_1419","FITBT","","33 - 14 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"810789211684069","{""-"", ""tables""}","tms_tbl_1420","FITBT","","34 - 14 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"752410277292159","{""-"", ""tables""}","tms_tbl_1500","FITBT","","15 - 15 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"318415638508525","{""-"", ""tables""}","tms_tbl_1501","FITBT","","16 - 15 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"966068102166089","{""-"", ""tables""}","tms_tbl_1502","FITBT","","17 - 15 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"028659189762072","{""-"", ""tables""}","tms_tbl_1503","FITBT","","18 - 15 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"669877120723228","{""-"", ""tables""}","tms_tbl_1504","FITBT","","19 - 15 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"861189998858111","{""-"", ""tables""}","tms_tbl_1505","FITBT","","20 - 15 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"472754384058894","{""-"", ""tables""}","tms_tbl_1506","FITBT","","21 - 15 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"730195849148797","{""-"", ""tables""}","tms_tbl_1507","FITBT","","22 - 15 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"130194066804737","{""-"", ""tables""}","tms_tbl_1508","FITBT","","23 - 15 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"754252367752498","{""-"", ""tables""}","tms_tbl_1509","FITBT","","24 - 15 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"602848734319372","{""-"", ""tables""}","tms_tbl_1510","FITBT","","25 - 15 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"843916391884817","{""-"", ""tables""}","tms_tbl_1511","FITBT","","26 - 15 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"819574342238245","{""-"", ""tables""}","tms_tbl_1512","FITBT","","27 - 15 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"802198475854556","{""-"", ""tables""}","tms_tbl_1513","FITBT","","28 - 15 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"373925846505480","{""-"", ""tables""}","tms_tbl_1514","FITBT","","29 - 15 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,2,Subtraction,2,true,"503546128873926","{""-"", ""tables""}","tms_tbl_1515","FITBT","","30 - 15 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"318768605138154","{""-"", ""tables""}","tms_tbl_1516","FITBT","","31 - 15 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"065699454063491","{""-"", ""tables""}","tms_tbl_1517","FITBT","","32 - 15 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"745851743883742","{""-"", ""tables""}","tms_tbl_1518","FITBT","","33 - 15 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"396175311722149","{""-"", ""tables""}","tms_tbl_1519","FITBT","","34 - 15 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"940941973852079","{""-"", ""tables""}","tms_tbl_1520","FITBT","","35 - 15 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"072831057544613","{""-"", ""tables""}","tms_tbl_1600","FITBT","","16 - 16 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"961770136800572","{""-"", ""tables""}","tms_tbl_1601","FITBT","","17 - 16 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"680022511233115","{""-"", ""tables""}","tms_tbl_1602","FITBT","","18 - 16 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"758800323638123","{""-"", ""tables""}","tms_tbl_1603","FITBT","","19 - 16 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"829809175388111","{""-"", ""tables""}","tms_tbl_1604","FITBT","","20 - 16 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"517303449202824","{""-"", ""tables""}","tms_tbl_1605","FITBT","","21 - 16 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"604934185745661","{""-"", ""tables""}","tms_tbl_1606","FITBT","","22 - 16 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"897808538226278","{""-"", ""tables""}","tms_tbl_1607","FITBT","","23 - 16 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"536093349576672","{""-"", ""tables""}","tms_tbl_1608","FITBT","","24 - 16 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"385746406107008","{""-"", ""tables""}","tms_tbl_1609","FITBT","","25 - 16 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"947197939879339","{""-"", ""tables""}","tms_tbl_1610","FITBT","","26 - 16 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"092351966584286","{""-"", ""tables""}","tms_tbl_1611","FITBT","","27 - 16 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"762696544369062","{""-"", ""tables""}","tms_tbl_1612","FITBT","","28 - 16 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"284527147035883","{""-"", ""tables""}","tms_tbl_1613","FITBT","","29 - 16 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"372356364726380","{""-"", ""tables""}","tms_tbl_1614","FITBT","","30 - 16 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"286659443497037","{""-"", ""tables""}","tms_tbl_1615","FITBT","","31 - 16 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"959910272139288","{""-"", ""tables""}","tms_tbl_1616","FITBT","","32 - 16 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"673574148387454","{""-"", ""tables""}","tms_tbl_1617","FITBT","","33 - 16 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"812829562982476","{""-"", ""tables""}","tms_tbl_1618","FITBT","","34 - 16 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"895590312920713","{""-"", ""tables""}","tms_tbl_1619","FITBT","","35 - 16 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"637755821091130","{""-"", ""tables""}","tms_tbl_1620","FITBT","","36 - 16 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"971275621236410","{""-"", ""tables""}","tms_tbl_1700","FITBT","","17 - 17 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"780022062846780","{""-"", ""tables""}","tms_tbl_1701","FITBT","","18 - 17 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"780509517660801","{""-"", ""tables""}","tms_tbl_1702","FITBT","","19 - 17 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"234070972128339","{""-"", ""tables""}","tms_tbl_1703","FITBT","","20 - 17 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"769688667391618","{""-"", ""tables""}","tms_tbl_1704","FITBT","","21 - 17 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"828535097843185","{""-"", ""tables""}","tms_tbl_1705","FITBT","","22 - 17 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"745825527992241","{""-"", ""tables""}","tms_tbl_1706","FITBT","","23 - 17 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"222974365913438","{""-"", ""tables""}","tms_tbl_1707","FITBT","","24 - 17 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"547622821827451","{""-"", ""tables""}","tms_tbl_1708","FITBT","","25 - 17 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"236167496542457","{""-"", ""tables""}","tms_tbl_1709","FITBT","","26 - 17 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"986296023779904","{""-"", ""tables""}","tms_tbl_1710","FITBT","","27 - 17 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"043010785122139","{""-"", ""tables""}","tms_tbl_1711","FITBT","","28 - 17 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"409988873770904","{""-"", ""tables""}","tms_tbl_1712","FITBT","","29 - 17 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"540279480315469","{""-"", ""tables""}","tms_tbl_1713","FITBT","","30 - 17 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"235333020850688","{""-"", ""tables""}","tms_tbl_1714","FITBT","","31 - 17 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"398822391116475","{""-"", ""tables""}","tms_tbl_1715","FITBT","","32 - 17 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"893169198235695","{""-"", ""tables""}","tms_tbl_1716","FITBT","","33 - 17 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"066491111393914","{""-"", ""tables""}","tms_tbl_1717","FITBT","","34 - 17 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"783885618802409","{""-"", ""tables""}","tms_tbl_1718","FITBT","","35 - 17 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"363856491647160","{""-"", ""tables""}","tms_tbl_1719","FITBT","","36 - 17 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"643978691415101","{""-"", ""tables""}","tms_tbl_1720","FITBT","","37 - 17 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"313044094559084","{""-"", ""tables""}","tms_tbl_1800","FITBT","","18 - 18 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
